gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",25.000000000,27.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2018-10-01,PEAK,"Headway / Schedule Adherence",15.000000000,16.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2018-10-01,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,15.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",29.000000000,34.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2018-10-01,PEAK,"Headway / Schedule Adherence",10.000000000,15.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,14.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2018-10-01,PEAK,"Headway / Schedule Adherence",10.000000000,10.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",21.000000000,22.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2018-10-01,PEAK,"Headway / Schedule Adherence",8.000000000,10.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",20.000000000,23.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2018-10-01,PEAK,"Headway / Schedule Adherence",3.000000000,10.000000000,1.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",11.000000000,19.000000000,1.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2018-10-01,PEAK,"Headway / Schedule Adherence",10.000000000,13.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2018-10-01,PEAK,"Headway / Schedule Adherence",9.000000000,10.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,17.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",27.000000000,29.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2018-10-01,PEAK,"Headway / Schedule Adherence",12.000000000,15.000000000,.000000000
701,CT1,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",157.000000000,342.000000000,
701,CT1,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",109.000000000,200.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",115.000000000,272.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",157.000000000,420.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",139.000000000,216.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",106.000000000,169.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",967.000000000,1347.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",346.000000000,521.000000000,
4,4,,"Limited Service","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",57.000000000,138.000000000,
4,4,,"Limited Service","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",31.000000000,37.000000000,
5,5,,"Limited Service","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",34.000000000,49.000000000,
7,7,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",312.000000000,377.000000000,
7,7,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",267.000000000,351.000000000,
8,8,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",83.000000000,210.000000000,
8,8,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",293.000000000,530.000000000,
9,9,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",361.000000000,431.000000000,
9,9,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",544.000000000,681.000000000,
10,10,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",289.000000000,441.000000000,
10,10,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",98.000000000,178.000000000,
11,11,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",263.000000000,327.000000000,
11,11,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",337.000000000,499.000000000,
14,14,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",111.000000000,224.000000000,
14,14,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",35.000000000,97.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",286.000000000,357.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",584.000000000,829.000000000,
16,16,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",332.000000000,572.000000000,
16,16,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",112.000000000,243.000000000,
17,17,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",87.000000000,139.000000000,
17,17,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",202.000000000,285.000000000,
18,18,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",38.000000000,65.000000000,
18,18,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",20.000000000,52.000000000,
19,19,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",120.000000000,325.000000000,
19,19,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",215.000000000,381.000000000,
21,21,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",335.000000000,489.000000000,
21,21,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",145.000000000,216.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",339.000000000,492.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",856.000000000,1126.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",1133.000000000,1569.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",533.000000000,640.000000000,
24,24,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",32.000000000,81.000000000,
24,24,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",151.000000000,213.000000000,
26,26,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",31.000000000,113.000000000,
26,26,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",137.000000000,243.000000000,
27,27,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",122.000000000,144.000000000,
27,27,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",30.000000000,83.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",417.000000000,563.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",1182.000000000,1520.000000000,
29,29,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",183.000000000,385.000000000,
29,29,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",50.000000000,246.000000000,
30,30,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",62.000000000,98.000000000,
30,30,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",211.000000000,257.000000000,
31,31,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",663.000000000,856.000000000,
31,31,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",246.000000000,330.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",449.000000000,565.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",864.000000000,1130.000000000,
33,33,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",68.000000000,136.000000000,
33,33,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",14.000000000,69.000000000,
34,34,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",215.000000000,283.000000000,
34,34,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",389.000000000,543.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",417.000000000,730.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",116.000000000,333.000000000,
35,35,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",117.000000000,184.000000000,
35,35,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",211.000000000,322.000000000,
36,36,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",382.000000000,517.000000000,
36,36,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",147.000000000,256.000000000,
37,37,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",184.000000000,224.000000000,
37,37,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",99.000000000,154.000000000,
38,38,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",78.000000000,142.000000000,
38,38,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",163.000000000,222.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",1118.000000000,1482.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",560.000000000,715.000000000,
40,40,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",51.000000000,96.000000000,
40,40,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",129.000000000,191.000000000,
41,41,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",139.000000000,366.000000000,
41,41,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",82.000000000,177.000000000,
42,42,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",64.000000000,106.000000000,
42,42,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",276.000000000,328.000000000,
43,43,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",57.000000000,131.000000000,
43,43,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",191.000000000,343.000000000,
44,44,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",120.000000000,259.000000000,
44,44,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",376.000000000,598.000000000,
45,45,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",324.000000000,552.000000000,
45,45,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",168.000000000,267.000000000,
47,47,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",149.000000000,248.000000000,
47,47,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",314.000000000,519.000000000,
50,50,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",38.000000000,108.000000000,
50,50,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",102.000000000,150.000000000,
51,51,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",157.000000000,255.000000000,
51,51,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",69.000000000,130.000000000,
52,52,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",64.000000000,148.000000000,
52,52,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",105.000000000,182.000000000,
55,55,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",108.000000000,139.000000000,
55,55,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",59.000000000,93.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",274.000000000,359.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",984.000000000,1172.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",26.000000000,27.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",165.000000000,201.000000000,
59,59,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",45.000000000,107.000000000,
59,59,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",150.000000000,200.000000000,
60,60,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",291.000000000,445.000000000,
60,60,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",83.000000000,168.000000000,
62,62,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",158.000000000,222.000000000,
62,62,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",102.000000000,168.000000000,
64,64,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",57.000000000,121.000000000,
64,64,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",122.000000000,227.000000000,
65,65,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",116.000000000,212.000000000,
65,65,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",156.000000000,250.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",947.000000000,1255.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",359.000000000,498.000000000,
67,67,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",84.000000000,107.000000000,
67,67,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",30.000000000,71.000000000,
68,68,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",9.000000000,40.000000000,
68,68,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",47.000000000,68.000000000,
69,69,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",165.000000000,276.000000000,
69,69,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",71.000000000,112.000000000,
70,70,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",105.000000000,250.000000000,
70,70,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",377.000000000,638.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",46.000000000,127.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",99.000000000,187.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",733.000000000,953.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",342.000000000,437.000000000,
72,72,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",84.000000000,128.000000000,
72,72,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",235.000000000,267.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",827.000000000,991.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",512.000000000,634.000000000,
74,74,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",190.000000000,223.000000000,
74,74,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",47.000000000,73.000000000,
75,75,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",29.000000000,45.000000000,
75,75,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",53.000000000,93.000000000,
76,76,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",161.000000000,237.000000000,
76,76,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",61.000000000,133.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",366.000000000,521.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",1209.000000000,1572.000000000,
78,78,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",51.000000000,156.000000000,
78,78,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",224.000000000,354.000000000,
79,79,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",169.000000000,224.000000000,
79,79,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",103.000000000,132.000000000,
80,80,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",251.000000000,430.000000000,
80,80,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",58.000000000,157.000000000,
83,83,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",47.000000000,107.000000000,
83,83,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",125.000000000,275.000000000,
84,84,,"Limited Service","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",6.000000000,16.000000000,
84,84,,"Limited Service","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",35.000000000,91.000000000,
85,85,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",12.000000000,42.000000000,
85,85,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",31.000000000,87.000000000,
86,86,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",244.000000000,489.000000000,
86,86,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",164.000000000,253.000000000,
87,87,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",75.000000000,194.000000000,
87,87,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",248.000000000,459.000000000,
88,88,,"Local Bus","Other Bus",Bus,2018-10-01,OFF_PEAK,"Headway / Schedule Adherence",393.000000000,509.000000000,
88,88,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",106.000000000,207.000000000,
89,89,,"Local Bus","Other Bus",Bus,2018-10-01,PEAK,"Headway / Schedule Adherence",83.000000000,197.000000000,
